Table,Row,Column,Content,RowSpan,ColumnSpan,Confidence,CleanedContent,id,documentId,pageNumber,_rid,_self,_etag,_attachments,_ts,riding
1,0,0,,1,1,1.0,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcBAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcBAAAAAAAAAA==/,"""00002400-0000-0a00-0000-680f58150000""",attachments/,1745836053,
1,0,1,PD no. Nº de SV,1,1,0.8986904761904763,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcCAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcCAAAAAAAAAA==/,"""00002500-0000-0a00-0000-680f58150000""",attachments/,1745836053,
1,0,2,Seq. no. Nº de séq.,1,1,0.8967380952380953,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcDAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcDAAAAAAAAAA==/,"""00002600-0000-0a00-0000-680f58150000""",attachments/,1745836053,
1,0,3,,1,1,1.0,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcEAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcEAAAAAAAAAA==/,"""00002700-0000-0a00-0000-680f58150000""",attachments/,1745836053,
1,0,4,PD no. Nº de SV,1,1,0.8986904761904763,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcFAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcFAAAAAAAAAA==/,"""00002800-0000-0a00-0000-680f58150000""",attachments/,1745836053,
1,0,5,Seq. no. Nº de séq.,1,1,0.8967380952380953,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcGAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcGAAAAAAAAAA==/,"""00002900-0000-0a00-0000-680f58150000""",attachments/,1745836053,
1,0,6,,1,1,1.0,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcHAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcHAAAAAAAAAA==/,"""00002a00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,0,7,PD no. Nº de SV,1,1,0.8986904761904763,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcIAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcIAAAAAAAAAA==/,"""00002b00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,0,8,Seq. no. Nº de séq.,1,1,0.8967380952380953,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcJAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcJAAAAAAAAAA==/,"""00002c00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,0,9,,1,1,1.0,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcKAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcKAAAAAAAAAA==/,"""00002d00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,0,10,PD no. Nº de SV,1,1,0.8986904761904763,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcLAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcLAAAAAAAAAA==/,"""00002e00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,0,11,Seq. no. Nº de séq.,1,1,0.8967380952380953,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row0_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcMAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcMAAAAAAAAAA==/,"""00002f00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,0,ex:,1,1,0.9775,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcNAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcNAAAAAAAAAA==/,"""00003000-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,1,105-A,1,1,0.9375714285714285,105,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcOAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcOAAAAAAAAAA==/,"""00003100-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,2,87,1,1,0.99125,87,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcPAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcPAAAAAAAAAA==/,"""00003200-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,3,22,1,1,0.994,22,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcQAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcQAAAAAAAAAA==/,"""00003300-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,4,173,1,1,0.9585555555555554,173,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcRAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcRAAAAAAAAAA==/,"""00003400-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,5,82,1,1,0.996,82,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcSAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcSAAAAAAAAAA==/,"""00003500-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,6,44,1,1,0.966,44,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcTAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcTAAAAAAAAAA==/,"""00003600-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,7,132,1,1,0.9308,132,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcUAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcUAAAAAAAAAA==/,"""00003700-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,8,220,1,1,0.9785,220,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcVAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcVAAAAAAAAAA==/,"""00003800-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,9,66,1,1,0.9733333333333333,66,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcWAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcWAAAAAAAAAA==/,"""00003900-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,10,133,1,1,0.9831,133,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcXAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcXAAAAAAAAAA==/,"""00003a00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,1,11,216,1,1,0.9348333333333333,216,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row1_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcYAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcYAAAAAAAAAA==/,"""00003b00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,0,1,1,1,0.997,1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcZAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcZAAAAAAAAAA==/,"""00003c00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,1,137,1,1,0.949076923076923,137,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcaAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcaAAAAAAAAAA==/,"""00003d00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,2,190,1,1,0.9930000000000001,190,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcbAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcbAAAAAAAAAA==/,"""00003e00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,3,23,1,1,0.996,23,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgccAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgccAAAAAAAAAA==/,"""00003f00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,4,140,1,1,0.984,140,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcdAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcdAAAAAAAAAA==/,"""00004000-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,5,330,1,1,0.996,330,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgceAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgceAAAAAAAAAA==/,"""00004100-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,6,45,1,1,0.9962500000000001,45,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcfAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcfAAAAAAAAAA==/,"""00004200-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,7,133,1,1,0.9831,133,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcgAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcgAAAAAAAAAA==/,"""00004300-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,8,355,1,1,0.9950000000000001,355,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgchAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgchAAAAAAAAAA==/,"""00004400-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,9,67,1,1,0.9963333333333333,67,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgciAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgciAAAAAAAAAA==/,"""00004500-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,10,139,1,1,0.9319090909090909,139,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcjAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcjAAAAAAAAAA==/,"""00004600-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,2,11,252,1,1,0.9934,252,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row2_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgckAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgckAAAAAAAAAA==/,"""00004700-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,0,2,1,1,0.997,2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgclAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgclAAAAAAAAAA==/,"""00004800-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,1,139,1,1,0.9319090909090909,139,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcmAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcmAAAAAAAAAA==/,"""00004900-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,2,39,1,1,0.8720000000000001,39,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcnAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcnAAAAAAAAAA==/,"""00004a00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,3,24,1,1,0.997,24,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcoAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcoAAAAAAAAAA==/,"""00004b00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,4,136,1,1,0.9255,136,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcpAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcpAAAAAAAAAA==/,"""00004c00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,5,120,1,1,0.9736666666666668,120,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcqAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcqAAAAAAAAAA==/,"""00004d00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,6,46,1,1,0.996,46,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcrAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcrAAAAAAAAAA==/,"""00004e00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,7,148,1,1,0.9919999999999999,148,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcsAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcsAAAAAAAAAA==/,"""00004f00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,8,193,1,1,0.9962,193,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgctAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgctAAAAAAAAAA==/,"""00005000-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,9,68,1,1,0.9953333333333333,68,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcuAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcuAAAAAAAAAA==/,"""00005100-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,10,139,1,1,0.9319090909090909,139,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcvAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcvAAAAAAAAAA==/,"""00005200-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,3,11,253,1,1,0.9944999999999999,253,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row3_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcwAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcwAAAAAAAAAA==/,"""00005300-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,0,3,1,1,0.993,3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcxAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcxAAAAAAAAAA==/,"""00005400-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,1,39,1,1,0.8720000000000001,39,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcyAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcyAAAAAAAAAA==/,"""00005500-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,2,38,1,1,0.996,38,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgczAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgczAAAAAAAAAA==/,"""00005600-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,3,25,1,1,0.9953333333333334,25,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc0AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc0AAAAAAAAAA==/,"""00005700-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,4,136,1,1,0.9255,136,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc1AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc1AAAAAAAAAA==/,"""00005800-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,5,121,1,1,0.9800000000000001,121,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc2AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc2AAAAAAAAAA==/,"""00005900-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,6,47,1,1,0.996,47,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc3AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc3AAAAAAAAAA==/,"""00005a00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,7,77,1,1,0.9955,77,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc4AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc4AAAAAAAAAA==/,"""00005b00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,8,314,1,1,0.9816666666666666,314,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc5AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc5AAAAAAAAAA==/,"""00005c00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,9,69,1,1,0.996,69,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc6AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc6AAAAAAAAAA==/,"""00005d00-0000-0a00-0000-680f58160000""",attachments/,1745836054,
1,4,10,177,1,1,0.9576999999999998,177,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc7AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc7AAAAAAAAAA==/,"""00005e00-0000-0a00-0000-680f58170000""",attachments/,1745836055,
1,4,11,270,1,1,0.9333750000000001,270,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row4_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc8AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc8AAAAAAAAAA==/,"""00005f00-0000-0a00-0000-680f58170000""",attachments/,1745836055,
1,5,0,4,1,1,0.997,4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row5_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc9AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc9AAAAAAAAAA==/,"""00006000-0000-0a00-0000-680f58170000""",attachments/,1745836055,
1,5,1,133,1,1,0.9831,133,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row5_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc+AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc+AAAAAAAAAA==/,"""00006100-0000-0a00-0000-680f58170000""",attachments/,1745836055,
1,5,2,47,1,1,0.996,47,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row5_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgc-AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgc-AAAAAAAAAA==/,"""00006200-0000-0a00-0000-680f58170000""",attachments/,1745836055,
1,5,3,2.6,1,1,0.855,26,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row5_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgdAAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgdAAAAAAAAAAA==/,"""00006300-0000-0a00-0000-680f58170000""",attachments/,1745836055,
1,5,4,150,1,1,0.9617272727272728,150,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row5_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgdBAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgdBAAAAAAAAAA==/,"""00006400-0000-0a00-0000-680f58170000""",attachments/,1745836055,
1,5,5,163,1,1,0.9847142857142857,163,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row5_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgdCAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgdCAAAAAAAAAA==/,"""00006500-0000-0a00-0000-680f58170000""",attachments/,1745836055,
1,5,6,48,1,1,0.9966666666666667,48,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row5_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgdDAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgdDAAAAAAAAAA==/,"""00006600-0000-0a00-0000-680f58170000""",attachments/,1745836055,
